"Cycling B"	"LZ GC"	"DZ GC"	"GC"	"prePB"	"FCRL2/3high GC"
"TRIM23"	0.0682452154155513	0.0599113195900188	0.0669740306131368	0.0891143903500438	0.0642592020819942	0.0144436674367089
"TRAPPC13"	0.110310008057608	0.115896306593992	0.0905022432590692	0.0998888431911791	0.113203254170304	0.13548530135299
"AC008560.1"	0.0210740596387396	0.0251494396560913	0.0130533663537403	0.01885182872209	0	0.0293976182925873
"SGTB"	0.0996529801609975	0.214513622583441	0.125059339959648	0.132256381443207	0.114351462894398	0.244095603473282
"NLN"	0.0449343476077008	0.244633573040153	0.0266553034766504	0.0364907715649092	0.0209133926705999	0.0117413888654061
"AC010359.1"	0.00116587673382907	0.00196117770290001	0	0.00130603468244191	0.00833997751542062	0
"ERBIN"	0.427331235620862	0.314130408795567	0.808070807665996	0.640692370391334	0.598650720462	0.883306605259108
"SREK1"	0.889460171092713	0.882420706599616	0.867391849373613	0.813997944346349	0.727075606020592	0.677620131169073
"AC025442.1"	0.00146859275890495	0	0.00465521912545074	0.000988354471505209	0	0
"MAST4"	0.0680138151734159	0.0489098090960443	0.141582868486213	0.053048132778276	0.0352940149333771	0.150413507837948
"MAST4-AS1"	0.000761910669623181	0	0.00094435977327896	0.00187285545418826	0	0
"CD180"	0.526854836184505	0.481517931598943	0.573105591810548	1.14833390563398	0.807137164057301	0.747452826125919
"AC112206.2"	0.00244580431522799	0	0.00158928264072661	0.000843436055628643	0	0
"AC024581.1"	0.000385818127438719	0	0.00390962287123295	0	0	0
"PIK3R1"	0.244052969202601	0.288153352103126	0.272743244786234	0.349886226102011	0.198670467288742	0.251351167265516
"AC010280.2"	0.00482767005355983	0.00228364851431332	0.0122971229999465	0.00596991065842706	0.0125889486494286	0.00915398839274272
"SLC30A5"	0.402665030431833	0.411455380576953	0.462398820069774	0.518626188551564	0.214687925788223	0.358915145930672
"AC010273.1"	0.0167954365700262	0.00388100527350996	0.0298801284933047	0.0196880532137346	0	0
"CCNB1"	1.90602007761273	0.24775849303763	0.292291205070495	0.267608524943609	0.0240644445848764	0.092947633829551
"CENPH"	0.913727682536942	0.142384872540678	0.341669495840427	0.164224918608408	0.0698094714306967	0.157644665533559
"MRPS36"	1.68888828328921	0.996497059391335	1.67367734557427	1.91413064238331	1.03871661733941	1.17586083818009
"CDK7"	0.145325176682892	0.190350478211183	0.160300131843713	0.175766716298839	0.062842831577527	0.128585191530962
"CCDC125"	0.0985551471546441	0.0807227881350118	0.113058298692771	0.136347143159248	0.0213409235634575	0.131266661318126
"AK6"	0.57758188919932	0.79907112518048	0.344691123899058	0.338444224386783	0.374387677887291	0.250402095231353
"TAF9"	1.03549612756438	0.913891914176805	1.0539252622074	0.776521404055856	0.682306804949918	0.794177962140745
"RAD17"	0.571844734211981	0.347081597445127	0.720160934761952	0.535962081898624	0.364188810847239	0.320618388043015
"MARVELD2"	0.0077771930503724	0	0.00276074480733282	0.00127573933977659	0	0
"OCLN"	0.0130987155347723	0.00562824647125704	0.0188514210918148	0.0201421546497069	0	0.0430663221360896
"GTF2H2C"	0.10099664032352	0.149478611877897	0.0950452469968415	0.092618385798914	0.0367115547268012	0.105493016459904
"SERF1B"	0.00565759243521684	0.00933033044971598	0.0116808667103401	0.0068930030796712	0.0142156269168064	0.0225024914424297
"SMN2"	0.0686451872969444	0.0993195576217849	0.0751630278814952	0.0729998224310584	0.0926536973152151	0.144743748045835
"AC146944.4"	0.0033446412681378	0.00429653271867742	0.00121695575183914	0.00386570246699418	0.0480645901862553	0.0350152787057111
"SERF1A"	0.0013735073202229	0	0.00408405484005024	0.00152700727561773	0.0319451258548887	0
"SMN1"	0.0398615715140298	0.054566326346781	0.0410164546840956	0.0390761530011779	0.0449503493778325	0.0748805154817981
"NAIP"	0.0849583581568173	0.0542476411806362	0.0865366587025474	0.0948471099013386	0.0194827902896919	0.153556104514263
"GTF2H2"	0.158832752859225	0.21453858822281	0.142450481818008	0.149703255556397	0.280261346206916	0.125841635271367
"LINC02197"	0.000159327934378815	0	0	0.00117354880782841	0	0
"BDP1"	0.604564268076838	0.820757890226879	0.652787001661663	0.665889191706947	0.674582350746695	0.680743654119977
"MCCC2"	0.331104462157826	0.741280481758943	0.360207019229663	0.378668531640093	0.387927234761547	0.330753118839756
"MAP1B"	0.0267243791359297	0.0440557033331295	0.0554916685929077	0.0700541199109518	0.0866945534080544	0.0176031544852838
"MRPS27"	0.553412750232964	0.476252262507589	0.604458302552451	0.60688015505879	0.678349006849193	0.41279019463102
"PTCD2"	0.0447635513300299	0.0639656568164428	0.0378385412961228	0.0501221178456663	0.0129278163004356	0.011729489814111
"AC035140.1"	0.0021838907143399	0.00643256937216786	0.00891968006192928	0	0	0
"TNPO1"	0.423374781133233	0.400026569788804	0.357750955354044	0.330756074037409	0.330322918667191	0.328396211584882
"FCHO2"	0.00283138204275158	0.00119928536983382	0.010875722821516	0.00125538207198422	0	0.0179513843635354
"TMEM171"	0.000271225442747655	0	0	0	0	0.0390057068527883
"TMEM174"	0.000209072355814448	0	0.00344841383526873	0	0	0.0105735517406181
"FOXD1"	0.00297928986985692	0	0.00140457080586915	0.00444861775724444	0	0
"AC099522.2"	0.0264721485442894	0.00850909379333	0.0404354602155901	0.0155954947906151	0.00358273722557128	0
"BTF3"	13.2051924362582	14.3101773702031	16.3371302155728	13.5318876707483	11.012723298042	13.4209448529878
"ANKRA2"	0.163754568723761	0.142768877653474	0.232509408798099	0.250730871519853	0.317587586499698	0.215259785714921
"UTP15"	0.0949130633808587	0.196579181012433	0.0923734243131788	0.078140716918495	0.0588761408130894	0.0176031544852838
"ARHGEF28"	0.002046718906063	0	0	0	0.00703168123982604	0
"LINC01331"	0.000946027636932727	0.00139123079405889	0.00652495668376856	0.000561830341600476	0.00420540545996202	0
"ENC1"	0.0110407311989515	0.0244422439990806	0.0139892375758206	0.0260267419615434	0.0151019304797732	0.00710556308745243
"HEXB"	0.109129022865212	0.0765865984577243	0.0648486617527	0.0829703728169703	0.103859483863794	0.153987894847277
"GFM2"	0.148284776097001	0.129888840263384	0.162883615416096	0.137298491048685	0.169286910250142	0.225161276198137
"NSA2"	1.6741542865048	2.26948103156425	2.13150011412223	1.99504821942558	2.17855706143292	2.34758350164654
"FAM169A"	0.0183280580367151	0.00427851460547969	0.0194624483487112	0.0261548918174395	0.0147226173067884	0.0669511241122551
"GCNT4"	0.00189079804353112	0	0.000727219151054544	0.000911148564082254	0	0
"LINC01336"	0.000471544940581783	0	0.00317796201969701	0.00145425650699803	0	0
"ANKRD31"	0.000963619115653994	0	0	0	0	0
"HMGCR"	0.0976397770574782	0.157586768087056	0.0830766025175836	0.118796172589785	0.18466450790334	0.0370419484364243
"COL4A3BP"	0.27496605576469	0.25769188687514	0.35456138992081	0.454658662891223	0.348945850515666	0.269439181701182
"POLK"	0.112763817077031	0.124417086790233	0.134908717079003	0.14885317106722	0.35132330021414	0.298832388245723
"AC010245.2"	0.000865626709432614	0	0.00389929980273442	0.00182837651318726	0	0
"ANKDD1B"	0.00266760144992331	0.00129087690817425	0.000649181229911492	0.000754489735221597	0	0.037588849485214
"POC5"	0.19682116917061	0.0966844673906099	0.131658406015968	0.129665412122436	0.0913165834822737	0.0682861998198377
"IQGAP2"	0.0189951743712299	0.024177877582174	0.0206224523236974	0.00669203263461358	0.178339038903404	0.0917548663024342
"F2RL2"	0.000559983015627479	0	0.000569837617363043	0	0	0
"F2R"	0.00354857816687589	0.0050122243499507	0	0.00120298350864333	0.00358273722557128	0
"S100Z"	0.0670461089495846	0.0182041831810178	0.211504998794453	0.0704142835634504	0.0438506837232282	0.0665018093058695
"CRHBP"	0.0134804504048272	0.000609948975328418	0.023431750243372	0.0118648358224347	0.00748229128709626	0
"AGGF1"	0.477216161284818	0.415975513359823	0.411834650984458	0.408047677356542	0.360539818835768	0.353886616465878
"ZBED3"	0.00888856967517149	0.0179881206755108	0.0035804368819724	0.0103067446073852	0	0
"ZBED3-AS1"	0.00367510292530448	0.0148699639557908	0.000730263141559903	0.00108448281856584	0	0
"PDE8B"	0.0232117285235196	0.0599197920582661	0.00568398061311453	0.0229570215899305	0.0591581427690199	0
"WDR41"	0.325302109297966	0.346971478383548	0.305034556735545	0.327240827994398	0.36057710181908	0.218731759308031
"OTP"	0.000179227956177295	0.00221273695646883	0	0	0	0
"TBCA"	3.58661666218105	2.45837839002518	4.28035439281856	2.75663336196403	2.4873758476401	2.09357737577519
"AP3B1"	0.400603186756696	0.268672092889122	0.426520388670618	0.366452068927581	0.308283662880259	0.538394213266658
"SCAMP1-AS1"	0.0408369981750769	0.0550016720441158	0.0683408250958144	0.0444314474157246	0.0301219374015834	0.0490897114966287
"SCAMP1"	0.110298127199936	0.0769998348442114	0.11863481461985	0.125637577867013	0.0650615791129696	0.204127038270017
"LHFPL2"	0.306608095841749	0.662860640654645	0.488680797898426	0.586695049499943	1.21282255482172	0.509442750112985
"ARSB"	0.0780779749376043	0.133404592841549	0.182510934336714	0.095888396484693	0.0838887547834496	0.0879040223000763
"DMGDH"	0.00576282271482686	0.014674767864202	0.00736929595986539	0.00880882981477615	0.0122258655301502	0.0182200775673655
"JMY"	0.0750574598794647	0.160190083480675	0.130340927073464	0.154174436766752	0.130221918633134	0.0525469285805493
"HOMER1"	0.0119674687336823	0.046512867868931	0.0128909080391577	0.0105327285623061	0.0340943776073026	0.0389020152725
"PAPD4"	0.343860259965551	0.526140184556253	0.519587101429881	0.478509424751553	0.479136742191934	0.538143967708148
"CMYA5"	0.000676038717523739	0	0.00140805228492389	0.0015676566819731	0	0
"MTX3"	0.0705949700386369	0.0796516009495182	0.126955784028041	0.0807668591730086	0.0794029005449587	0.104922892005425
"THBS4"	0.00112962272892277	0	0.0053292965349182	0.0027618728682704	0.0224500150415101	0
"SERINC5"	0.0328217109426083	0.0356768769824219	0.046131341028806	0.0429750483413654	0.0435317362793783	0.0899352987845877
"ZFYVE16"	0.0690453084321033	0.0621247579379888	0.0758176505909917	0.122907382877697	0.0949422270202737	0.0621745388587874
"AC008771.1"	0.00279279260986397	0	0.00163147174250155	0.00031849278005532	0	0
"FAM151B"	0.000730049164919367	0	0.00243289645811635	0	0	0
"ANKRD34B"	0.0655513522380502	0.00514912200810341	0.0393658168614961	0.0355277428960356	0.136015091127368	0
"LINC01337"	0.00146620452874782	0	0.00206392726806859	0	0	0
"DHFR"	2.09966805030452	0.178147008549598	0.333165677431965	0.176210600009016	0.129742851638762	0.220173433458187
"AC008434.1"	0.000410559184869142	0.00172205394885052	0	0	0	0
"MSH3"	0.254133929047059	0.190835383204042	0.138568461737925	0.170656561745406	0.0870417379270303	0.156265572931297
"RASGRF2-AS1"	0.000718334578747968	0	0	0	0	0
"RASGRF2"	0.00283643235306601	0.00151518939488639	0.0020225612664146	0.00111133753094177	0	0
"CKMT2-AS1"	0.0468911929432017	0.134849314373775	0.0796791736583687	0.101560627196346	0.186149880059312	0.0462097771241955
"CKMT2"	0.000160700353301992	0	0	0.00185977034068017	0	0
"ZCCHC9"	0.281903121446493	0.329808012704003	0.209074671018159	0.260999188653323	0.319806329380689	0.3544960508059
"SSBP2"	1.58671623369113	0.632170399229552	1.15783223688616	1.39293960006302	1.31284101893683	0.565649323003479
"AC026726.1"	0.000530846792421225	0	0	0.00185607712981874	0	0
"ATG10"	0.140107433419522	0.0728490520436442	0.117616148180116	0.116466904941101	0.105474703376772	0.0457196665617474
"RPS23"	56.9075340180616	58.2685476760499	63.2867955414021	59.6596620465323	52.6984733513458	68.350227953361
"ATP6AP1L"	0.0114670223682251	0.0052340182341313	0.01343148764266	0.016864259420237	0.0225309563763805	0.010596542983817
"AC104118.1"	0.00257762940619009	0	0.00532894763541896	0.00367492637636989	0	0
"TMEM167A"	0.759229640324108	0.673689633729213	0.645149934225351	0.552588154539316	0.814133093355927	0.443810507638746
"XRCC4"	0.200166558369289	0.124685768237897	0.103713091224082	0.0943463928173572	0.214919605858088	0.150898712156478
"VCAN"	0.00111272778796159	0.00232354262178791	0	0	0.0212966689880036	0
"COX7C"	9.28719103192591	8.78244558854	10.345539912137	8.98371414557307	9.35588383694059	10.0988372866986
"LINC02059"	0.000512014636733699	0	0.00673978198787755	0.00069611208508282	0	0
"AC109492.1"	0.0011058222520428	0.00170574529129012	0	0.00278604901750653	0	0
"RASA1"	0.119961318141017	0.160189614886224	0.149722891437952	0.157150161990423	0.115408439861811	0.124884679433203
"CCNH"	0.478161110462595	0.658281667871911	0.471110574239276	0.60289703885885	0.410528456731844	0.643435172512503
"AC018754.1"	0.00202820930348456	0.00536528467663966	0.0024295454875338	0.00791951121131552	0.00358273722557128	0
"TMEM161B"	0.112309688061742	0.123152568450772	0.0903377391093183	0.13600970014658	0.183369474862654	0.152485316881706
"TMEM161B-AS1"	0.13976782652818	0.197769215522258	0.209423399503002	0.15064903237096	0.14695304496854	0.173318524197486
"LINC00461"	0.00548434041250123	0.00428738579065904	0.00297656789904733	0.00093963108478018	0.0145155921318943	0
"MEF2C-AS2"	0.00525652279469281	0.00283281223752224	0.0012841319921218	0.00481275388403796	0	0
"MEF2C"	2.98377024837378	4.13506957767188	3.41048997089911	4.8830763362098	5.3769959435515	2.70399739743375
"MEF2C-AS1"	0.0706639783594115	0.106123686648696	0.14081267222578	0.143483673621192	0.269120039628724	0.191880847716958
"CETN3"	0.345105113523153	0.195546552776383	0.281172089829845	0.254042593910694	0.248116715638843	0.339111633749855
"MBLAC2"	0.03053489915816	0.078146681628031	0.0294497571734594	0.0333957677908365	0.0430817997720037	0.00610527446871901
"POLR3G"	0.0474631636092981	0.0917132416600821	0.00824315047737716	0.0116076150694526	0.00447872159370829	0.0193692273198603
"LYSMD3"	0.127025868354269	0.116224684897583	0.131695310774404	0.128604623278205	0.174286444357045	0.140711082497317
"ADGRV1"	0.000444026842066886	0	0	0.000603079201788492	0	0
"AC123595.1"	0.00189767004219358	0	0.00111259593219351	0.000343589089713276	0.0231702847661228	0
"LUCAT1"	0.00468801904092468	0.00961785240245504	0.00397305613882069	0.00545561397845686	0	0
"ARRDC3"	0.166015372690569	0.223740474374756	0.380490612526736	0.307321026160899	0.299420620932041	0.212666299242683
"ARRDC3-AS1"	0.0819963417389751	0.0696719343359991	0.191114808850764	0.119073529987522	0.0468396307270065	0.130048268101693
"FAM172A"	0.131658352339061	0.2011944577886	0.169052120449351	0.253154443107329	0.272914054660539	0.256150460064458
"POU5F2"	0.00819037198288239	0.0132837336827297	0.00802792968421139	0.0116736602241674	0	0.0189927507551476
"AC108102.1"	0	0.00189505812427526	0	0.00108393811736831	0	0.0161762041566374
"KIAA0825"	0.0105588423078822	0.00297326310681439	0.00896905341520651	0.0161015056733992	0.00652304657585716	0
"SLF1"	0.28618163152684	0.103691391579011	0.111722181438388	0.118180966372981	0.0340016145064219	0.0848946306635265
"MCTP1"	0.00721673479892612	0.00559570284352892	0	0.00677196505292398	0	0
"TTC37"	0.295716134058014	0.396214594108597	0.31580304446735	0.391751532486078	0.400969633352595	0.317543226884676
"ARSK"	0.052686786965106	0.035674063689447	0.0417957370098358	0.046527832952765	0.027406185712991	0.033763875145333
"GPR150"	0.00373554299386063	0.00716658608567741	0	0.000202423982659066	0.0234852594768893	0
"RFESD"	0.0573975150800837	0.0845198176739069	0.0295921969150385	0.0450520940167455	0.0146408211929493	0.0142581756379108
"AC008840.1"	0.000478545503100303	0.00168872051219569	0	0.00152464363121514	0	0
"RHOBTB3"	0.0118770525094048	0.0494615386724811	0.00386655644508451	0.0180273573607162	0.0274160467665196	0.0228938932169621
"GLRX"	1.18999613199047	0.859917995685755	0.604237159867757	1.01891636108248	1.88698065431208	0.455772614402289
"LINC01554"	0.00111589133626243	0	0	0.00212927975813865	0	0
"ELL2"	0.130576325704696	0.260500425954939	0.16950575986883	0.321919494213513	0.420760242079433	0.15114668721622
"CAST"	0.458136096417348	0.457349022611893	0.511713278280807	0.540132935960322	0.541436361864098	0.338983821054139
"AC020900.1"	0.000121586066898162	0.00130049835096809	0	0.000857992907487429	0	0
"ERAP1"	0.147959591500062	0.14490170252325	0.130455961745137	0.129760127867153	0.0749845719524902	0.134195336157383
"AC008906.1"	0.00127473549417263	0.00581006547362782	0.00107621803043855	0.00232992613933423	0	0
"AC008906.2"	0.000259701741823591	0	0.0013730207733924	0.000377292129863498	0	0
"AC009126.1"	0.089153878708459	0.034692126607504	0.149875775283084	0.0738073501580819	0.052317424945541	0.0456940440024956
"ERAP2"	0.436620330404594	0.359714609079756	0.624968705489887	0.622893917868323	0.135422927620985	0.668278880727232
"LNPEP"	1.21828056530756	0.923678219622061	1.21630716721958	1.54145486215221	0.646008471127759	2.89712960009094
"LIX1-AS1"	0.00178283104039438	0.00125003125078127	0.00326325012725091	0.00347133841275289	0	0
"LIX1"	0.0007798329318569	0	0.000405148612359925	0.00305734550936256	0	0
"RIOK2"	0.135354545265001	0.195986286779927	0.155179824835043	0.167643601593036	0.242054021919432	0.304960341330961
"LINC01340"	0.000551100197017998	0	0	0	0.00522123958493234	0
"RGMB"	0.0139858446454164	0.0267565707468501	0.0316935422207561	0.0236242632357812	0	0
"RGMB-AS1"	0.00519939809923149	0	0.000965945494979933	0.00124196389990624	0	0
"AC008522.1"	0.00145615343968863	0	0.00211097924527426	0.0016053848045675	0	0
"CHD1"	0.307469341261152	0.684586456271227	0.253075361206351	0.323365784473966	0.274784900889396	0.416826655865894
